-1.522451576396183004e+00 -1.762457071779234941e+00 -1.975034887666066385e+00 -2.157494307465736672e+00 -1.522752066709383900e+00 -1.762342796053307570e+00 -1.974504332332099654e+00 -2.156569025380332238e+00 -1.522974297749005945e+00 -1.762141373551191936e+00 -1.973878455675237564e+00 -2.155541057993975773e+00 -1.523118242711813952e+00 -1.761852827190548698e+00 -1.973157330433974455e+00 -2.154410525235203711e+00 6.820843768936724061e-02 -1.719121503460141476e-01 -3.909637215528758425e-01 -5.898299362597438922e-01 6.721521515462880458e-02 -1.720262141550219503e-01 -3.901794453031652843e-01 -5.881773004193928678e-01 6.623127267893691439e-02 -1.721222868925917915e-01 -3.893688084507442859e-01 -5.864902305100980762e-01 6.525672670923254870e-02 -1.722003563129104187e-01 -3.885319051404718671e-01 -5.847689235969579791e-01 1.800610451615987539e+00 1.455026148860298019e+00 1.177208197724343375e+00 9.711624122052344710e-01 1.797342152811796989e+00 1.452646030825092804e+00 1.175784798238651785e+00 9.707122069345639481e-01 1.794021950392362452e+00 1.450227004366613226e+00 1.174333196779023591e+00 9.702420694260562861e-01 1.790650234803219387e+00 1.447769354168858325e+00 1.172853564469448440e+00 9.697520555925502883e-01 2.974966516264518912e+00 2.693708959674622871e+00 2.507789996504621310e+00 2.421653663789280042e+00 2.970956997501088548e+00 2.690173727294918660e+00 2.504812982759147655e+00 2.419288544167755628e+00 2.966861636823597603e+00 2.686563437602481397e+00 2.501768110088041563e+00 2.416859008004157428e+00 2.962680915220452516e+00 2.682878514647224488e+00 2.498655736186483178e+00 2.414365340762733236e+00 -1.461334511785427726e+00 -1.695287118452828867e+00 -1.914711526021708909e+00 -2.117622585586648842e+00 -1.459362221934295878e+00 -1.693241259384788311e+00 -1.912636922162992636e+00 -2.115566499622592023e+00 -1.457319635973388205e+00 -1.691116575234336228e+00 -1.910475070886260784e+00 -2.113414919507360157e+00 -1.455206992827090762e+00 -1.688913314518611930e+00 -1.908226225092758188e+00 -2.111168096939391337e+00 5.743464315785073993e-02 -1.841785358236660564e-01 -4.130326030193995912e-01 -6.310338778743411758e-01 5.766647553992099162e-02 -1.835897773932697596e-01 -4.120972170525800671e-01 -6.297819600908423077e-01 5.790035239110435938e-02 -1.829903723298724749e-01 -4.111424590033618820e-01 -6.285017346059373899e-01 5.813624737093503470e-02 -1.823803898701865656e-01 -4.101684398027782841e-01 -6.271933505612605764e-01 1.898887917489584520e+00 1.536981658494457559e+00 1.251132296531877852e+00 1.044463564065054140e+00 1.893537584001655727e+00 1.532016983965398094e+00 1.246653738107947884e+00 1.040544566179146369e+00 1.888125501040444743e+00 1.527004062528838357e+00 1.242137931659907490e+00 1.036596703200483471e+00 1.882652304682607802e+00 1.521943483436465794e+00 1.237585408090907446e+00 1.032620439368073573e+00 3.433579010309082857e+00 3.057532934419616932e+00 2.790632480813884708e+00 2.641003418147648940e+00 3.425779187318994001e+00 3.049899005214523395e+00 2.783314561373515073e+00 2.634134264324245134e+00 3.417872976806238139e+00 3.042173124600104028e+00 2.775915047687943282e+00 2.627189481158450857e+00 3.409861307120450657e+00 3.034356199752747951e+00 2.768434808641939693e+00 2.620169884142240502e+00 -1.558565567920564110e+00 -1.797323370365429884e+00 -2.029557453043939308e+00 -2.252700737499484962e+00 -1.555395259284527487e+00 -1.794275913079584672e+00 -2.026702049204513134e+00 -2.250097225234921172e+00 -1.552152620946199324e+00 -1.791147443809844919e+00 -2.023756712255189161e+00 -2.247394711468868156e+00 -1.548838032668829801e+00 -1.787938328881527372e+00 -2.020721787032155436e+00 -2.244593512550320913e+00 5.116286640894029958e-02 -1.976413983094826854e-01 -4.449444502695851789e-01 -6.918099059428723940e-01 5.227350852906509360e-02 -1.964832789837669402e-01 -4.437692262279111510e-01 -6.906501354121670211e-01 5.338395862313971563e-02 -1.953165166017254428e-01 -4.425759149388324154e-01 -6.894621703066587948e-01 5.449408746487760524e-02 -1.941412469457159951e-01 -4.413646553166370445e-01 -6.882461489303648428e-01 2.001013042356909022e+00 1.637293734568124659e+00 1.342478740337827769e+00 1.120060199005382895e+00 1.995114476321542707e+00 1.631485570466149948e+00 1.336867571320396575e+00 1.114741055642241019e+00 1.989148157431081199e+00 1.625623188051274592e+00 1.331213531359530133e+00 1.109388074978645999e+00 1.983114786842647970e+00 1.619707276298320675e+00 1.325517284973968923e+00 1.104001886193102688e+00 3.883618790365348072e+00 3.473277893431512720e+00 3.164821047624794215e+00 2.968549895189365184e+00 3.874384466754120293e+00 3.464035176823150319e+00 3.155743981138351639e+00 2.959803195713442303e+00 3.865025224460441944e+00 3.454683301635712578e+00 3.146569738215596157e+00 2.950967125590188811e+00 3.855542162387297633e+00 3.445223365910501823e+00 3.137299396064040291e+00 2.942042722321079662e+00 -1.654070832214909803e+00 -1.898177171421384646e+00 -2.139553156396733602e+00 -2.375077009329335187e+00 -1.650390332950305794e+00 -1.894716421720656019e+00 -2.136391838777644825e+00 -2.372279691375542843e+00 -1.646634305157189448e+00 -1.891171260847120283e+00 -2.133136830260117467e+00 -2.369379119017811508e+00 -1.642803188852316243e+00 -1.887542104047181812e+00 -2.129788512030363012e+00 -2.366375631870259344e+00 4.521652004364140609e-02 -2.100441113093478585e-01 -4.708340493306519825e-01 -7.373971145829369966e-01 4.672624044190909487e-02 -2.086413809620606408e-01 -4.695779292786750325e-01 -7.363206450630781497e-01 4.823522734258345324e-02 -2.072303091917260254e-01 -4.683034945579689357e-01 -7.352149674103398702e-01 4.974330472946375536e-02 -2.058110604666265608e-01 -4.670108935859258459e-01 -7.340802102451431388e-01 2.086513997188471858e+00 1.722482661753328426e+00 1.420594771633950426e+00 1.184812165416424090e+00 2.080439354906352900e+00 1.716351819865880923e+00 1.414515556437055732e+00 1.178888621776951862e+00 2.074292962739704205e+00 1.710162764105621402e+00 1.408389752662294381e+00 1.172928059141902235e+00 2.068075542979780135e+00 1.703916221805382047e+00 1.402218080195765548e+00 1.166931178008766334e+00 4.182473279189508730e+00 3.759603796828649092e+00 3.430895538484360241e+00 3.207784509023535957e+00 4.172682631769596640e+00 3.749719927528637253e+00 3.421101419676529698e+00 3.198257848146409454e+00 4.162755052412101975e+00 3.739715371306295832e+00 3.411199389047394614e+00 3.188632137778993236e+00 4.152691706740050392e+00 3.729591302823338506e+00 3.401190609209126858e+00 3.178908508109063558e+00 -1.781536621275794818e+00 -2.032983731062639965e+00 -2.285123036796090634e+00 -2.534114340778711227e+00 -1.777441113100306058e+00 -2.029200937399654681e+00 -2.281741282767808077e+00 -2.531201386808998866e+00 -1.773265373757130892e+00 -2.025328745620488480e+00 -2.278260427457059922e+00 -2.528179233727730679e+00 -1.769009892545352347e+00 -2.021367609369033591e+00 -2.274680878579243615e+00 -2.525048235430045640e+00 3.632455924061472885e-02 -2.274671487552208937e-01 -5.044519617890412810e-01 -7.937973079133056054e-01 3.816580732152941025e-02 -2.258823071517608305e-01 -5.031710559165003538e-01 -7.928528526135960597e-01 4.000623791252477801e-02 -2.242888789085566437e-01 -5.018709532122369588e-01 -7.918774045855383470e-01 4.184563612616498673e-02 -2.226870499082136412e-01 -5.005518051151836012e-01 -7.908710771716056520e-01 2.199320607851653175e+00 1.835069570493061075e+00 1.524199235260897733e+00 1.271339387175106861e+00 2.193118754785263302e+00 1.828670254903812076e+00 1.517710664494330342e+00 1.264873536837654466e+00 2.186840347080106550e+00 1.822207924851088290e+00 1.511171058745638174e+00 1.258366899024529584e+00 2.180486122542756089e+00 1.815683339728284107e+00 1.504581186463553433e+00 1.251820238320476175e+00 4.529429054592675641e+00 4.097433406046450344e+00 3.749248380917076684e+00 3.497451528314893476e+00 4.519197848208635904e+00 4.087028411790488036e+00 3.738859365565960768e+00 3.487266945030544019e+00 4.508815921310846520e+00 4.076489296466018430e+00 3.728349767560750205e+00 3.476971768918694305e+00 4.498284492846261529e+00 4.065817297464745295e+00 3.717720820835431095e+00 3.466567208749203655e+00 -1.818176107428069788e+00 -2.071752833377399572e+00 -2.326801132702048580e+00 -2.579277836140836389e+00 -1.813994317256817812e+00 -2.067906128957897938e+00 -2.323379661711865385e+00 -2.576349882633135469e+00 -1.809730892865087259e+00 -2.063968539806094515e+00 -2.319857488235957721e+00 -2.573310991136314119e+00 -1.805386333833571388e+00 -2.059940527266878707e+00 -2.316235024822266286e+00 -2.570161517492682623e+00 3.355388411026494211e-02 -2.326898917003927814e-01 -5.141096131279252468e-01 -8.095659852115884014e-01 3.546436181711554170e-02 -2.310719771889009344e-01 -5.128334966591947541e-01 -8.086638556349581286e-01 3.737407756732435971e-02 -2.294453244313001683e-01 -5.115378571189350687e-01 -8.077301659262841049e-01 3.928280831430752684e-02 -2.278101232211438010e-01 -5.102228454299049254e-01 -8.067650245685737964e-01 2.231894218261622154e+00 1.867584347538449929e+00 1.554175323387084529e+00 1.296494164667933102e+00 2.225666688283403527e+00 1.861125257681958356e+00 1.547592876761498371e+00 1.289902161523584834e+00 2.219361273591612171e+00 1.854601825459855302e+00 1.540958167502171516e+00 1.283268333783812221e+00 2.212978715127256191e+00 1.848014817438677238e+00 1.534271975219979378e+00 1.276593460949441816e+00 4.623106897874459165e+00 4.189379331052538902e+00 3.836488974525557705e+00 3.577297353140032055e+00 4.612783970174444192e+00 4.178863358555023666e+00 3.825971086863977799e+00 3.566968325384527017e+00 4.602306620760678868e+00 4.168209631310833885e+00 3.815329167389440723e+00 3.556525546043407982e+00 4.591676079760954821e+00 4.157419400159602318e+00 3.804564465567219056e+00 3.545970241203613593e+00 -1.856621021733179777e+00 -2.112437587962677998e+00 -2.370470214051767943e+00 -2.626464173449751360e+00 -1.852360514582873652e+00 -2.108534125266868120e+00 -2.367015619428248119e+00 -2.623527137431456158e+00 -1.848016883104581343e+00 -2.104538199500372020e+00 -2.363458626339867141e+00 -2.620477328731045663e+00 -1.843590636304203390e+00 -2.100450278840707785e+00 -2.359799651429657974e+00 -2.617315104483769250e+00 3.054327285513691592e-02 -2.382757046684500501e-01 -5.242710512663362188e-01 -8.259826157420175896e-01 3.251680398016842943e-02 -2.366303112754946092e-01 -5.230046128457215282e-01 -8.251269089790693734e-01 3.448966031921996134e-02 -2.349759910462236867e-01 -5.217182824779595940e-01 -8.242390267599515319e-01 3.646161140519721400e-02 -2.333129370230477839e-01 -5.204122100250612171e-01 -8.233190721627221542e-01 2.266196607985257128e+00 1.901823085650171219e+00 1.585763122822512639e+00 1.323052643294189590e+00 2.259945462710749364e+00 1.895306866792491274e+00 1.579089998157307217e+00 1.316338177510480545e+00 2.253615052073257186e+00 1.888724927733121728e+00 1.572363337728173160e+00 1.309580812461088595e+00 2.247206119954131776e+00 1.882078041872865537e+00 1.565583931940387696e+00 1.302781342119238683e+00 4.719330239678045658e+00 4.284093725722932788e+00 3.926575762799085378e+00 3.659920549799163592e+00 4.708922985201283495e+00 4.273474577115228712e+00 3.915937078752754541e+00 3.649455279119215856e+00 4.698357515325437106e+00 4.262713939042898303e+00 3.905170809702487755e+00 3.638872996650027059e+00 4.687635070520334679e+00 4.251813074893487254e+00 3.894278219711734490e+00 3.628174944857048612e+00 -1.896804108479667850e+00 -2.154965930247169315e+00 -2.416051422519903458e+00 -2.675586151925362532e+00 -1.892472692582128690e+00 -2.151013074280140547e+00 -2.412570474566653633e+00 -2.672646088862709934e+00 -1.888056577818812531e+00 -2.146966087956219571e+00 -2.408985340455569446e+00 -2.669591326041267809e+00 -1.883556281710074831e+00 -2.142825445447240629e+00 -2.405296440141914349e+00 -2.666422221173665452e+00 2.728348478516862130e-02 -2.442303758118211654e-01 -5.349338692839009646e-01 -8.430324001377411669e-01 2.931358061549671490e-02 -2.425633608985262590e-01 -5.336822052403928929e-01 -8.422273619748463780e-01 3.134312090429203224e-02 -2.408871932877372224e-01 -5.324102378399300228e-01 -8.413894855998376165e-01 3.337186851568985091e-02 -2.392020685847424666e-01 -5.311181152295145758e-01 -8.405188682257400679e-01 2.302200551568140963e+00 1.937757551688693791e+00 1.618938146170293191e+00 1.350998539634346240e+00 2.295927667614896972e+00 1.931186709706323779e+00 1.612177451585452115e+00 1.344165262879399858e+00 2.289574088253992112e+00 1.924548720873996199e+00 1.605361903651057798e+00 1.337287975305982979e+00 2.283140560074766068e+00 1.917844365189622646e+00 1.598492303226023648e+00 1.330367484985301996e+00 4.817958077021454955e+00 4.381436562522704747e+00 4.019375034890634524e+00 3.745198677368141826e+00 4.807473883849430862e+00 4.370722058526048670e+00 4.008623674657400215e+00 3.734605434479106645e+00 4.796827594668460648e+00 4.359862234837772021e+00 3.997741077484105343e+00 3.723891823020293312e+00 4.786020459441004959e+00 4.348858366495203853e+00 3.986728521073412690e+00 3.713059100852827310e+00 -1.938649610203331708e+00 -2.199256723381357137e+00 -2.463456388804669661e+00 -2.726546782528484147e+00 -1.934255309611476736e+00 -2.195262025256351723e+00 -2.459956009864133097e+00 -2.723609863433982259e+00 -1.929774654147540236e+00 -2.191171443730500545e+00 -2.456349568856989851e+00 -2.720556228907139218e+00 -1.925208168920466978e+00 -2.186985458109387270e+00 -2.452637488240246189e+00 -2.717386236528885224e+00 2.376610108222676487e-02 -2.505582146078961792e-01 -5.460934633159877372e-01 -8.606976099894336762e-01 2.584598847229413465e-02 -2.488756723705205509e-01 -5.448618533468558844e-01 -8.599476130625132164e-01 2.792547195557260054e-02 -2.471837141056707488e-01 -5.436094861989855254e-01 -8.591640684190875454e-01 3.000430855098157323e-02 -2.454825373035700586e-01 -5.423365077405120083e-01 -8.583470669283284060e-01 2.339868999717932052e+00 1.975350056632460660e+00 1.653667158034778151e+00 1.380307824352285717e+00 2.333576075815077200e+00 1.968726963428302223e+00 1.646821915605968467e+00 1.373359351605003109e+00 2.327200978515875374e+00 1.962035249460118091e+00 1.639920459149446952e+00 1.366365720598490707e+00 2.320744456945582623e+00 1.955275701025857682e+00 1.632963599571641833e+00 1.359327753063982680e+00 4.918835110188695126e+00 4.481253185847654308e+00 4.114738560446763671e+00 3.832995314129444164e+00 4.908281349061562437e+00 4.470451153784324561e+00 4.103882675581282058e+00 3.822282425327876876e+00 4.897561530522517970e+00 4.459499882383655134e+00 4.092891808903916129e+00 3.811445719937638810e+00 4.886676913155950430e+00 4.448400657424434357e+00 4.081767250832593064e+00 3.800486470273619855e+00 -1.982073499422260188e+00 -2.245220007464095335e+00 -2.512587506284905903e+00 -2.779239591793573272e+00 -1.977624525806458866e+00 -2.241191177280722702e+00 -2.509074745291844710e+00 -2.776312079760363094e+00 -1.973087463178640366e+00 -2.237064628459567661e+00 -2.505453961931604301e+00 -2.773265752220819724e+00 -1.968462843273290463e+00 -2.232840844526468249e+00 -2.501725580364681623e+00 -2.770100965916871605e+00 1.998361324948971784e-02 -2.572619717915114457e-01 -5.577429787464791566e-01 -8.789575762972856587e-01 2.210626382412383961e-02 -2.555702056922837251e-01 -5.565368605827498705e-01 -8.782670974384783058e-01 2.422869481611966691e-02 -2.538687227514313527e-01 -5.553094893238292862e-01 -8.775423154874286702e-01 2.635065818910531377e-02 -2.521577215575132591e-01 -5.540610079339001182e-01 -8.767833144171288673e-01 2.379155173799769596e+00 2.014553555625496539e+00 1.689908263759807294e+00 1.410948783798321227e+00 2.372843738819131243e+00 2.007880455461044544e+00 1.682981413953725802e+00 1.403888695766468242e+00 2.366448606367050456e+00 2.001137215176747031e+00 1.675996947938752424e+00 1.396782267401018185e+00 2.359970527882267799e+00 1.994324627109065329e+00 1.668955686375479086e+00 1.389630333654362726e+00 5.021792198558260978e+00 4.583374771013268401e+00 4.212504033867592312e+00 3.923160470127843080e+00 5.011176212410687114e+00 4.572493033158675502e+00 4.201551794609271084e+00 3.912336303866607690e+00 5.000390133277011984e+00 4.561458053536457058e+00 4.190460742125340587e+00 3.901384787664171849e+00 4.989435227533572714e+00 4.550271127736218446e+00 4.179232178599308511e+00 3.890307207317449834e+00 -2.026983748298594623e+00 -2.292757289305381807e+00 -2.563338247387026758e+00 -2.833548969422726049e+00 -2.022488472112958124e+00 -2.288702168450353458e+00 -2.559820253789308442e+00 -2.830637195704053699e+00 -2.017903298300975923e+00 -2.284547415449690977e+00 -2.556192197395969590e+00 -2.827604426627797540e+00 -2.013228764253039760e+00 -2.280293517134527992e+00 -2.552454503228152038e+00 -2.824451017349990156e+00 1.592951032617717644e-02 -2.643427636612512011e-01 -5.698732639864627636e-01 -8.977886889286108563e-01 1.808767077797623912e-02 -2.626482579941833428e-01 -5.686982072549793266e-01 -8.971622858795993416e-01 2.024582883165804148e-02 -2.609436971478129585e-01 -5.675013598819700356e-01 -8.965007794671859820e-01 2.240373223824176918e-02 -2.592292800941078390e-01 -5.662828612174135579e-01 -8.958042462407402873e-01 2.420002715141538641e+00 2.055311800651991927e+00 1.727611047309582926e+00 1.442882125744890498e+00 2.413674137032518541e+00 2.048590817238213457e+00 1.720605454055653905e+00 1.435713971933633371e+00 2.407260293444852817e+00 2.041798131086671741e+00 1.713540802894122361e+00 1.428498262552885034e+00 2.400761938023041164e+00 2.034934540340280318e+00 1.706417923869405495e+00 1.421235845380390383e+00 5.126646890651290533e+00 4.687618858222657892e+00 4.312495592394867572e+00 4.015531070626508381e+00 5.115975984535523935e+00 4.676665220510470178e+00 4.301455175350444193e+00 4.004604024361530179e+00 5.105130882857034536e+00 4.665554262957066101e+00 4.290272034015698566e+00 3.993546015865104604e+00 5.094112858918656173e+00 4.654287290068355176e+00 4.278947481370654060e+00 3.982358343429598602e+00
